Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
12/7/17,5,4,10,4,2,7,2,5,2,5,3,2,10,8,2,2,1,5,3,3,21 to 35,Male,651.6
12/7/17,5,4,1,3,4,4,4,0,1,3,1,10,5,5,0,6,2,4,0,3,21 to 35,Male,637.3
12/7/17,3,2,5,4,2,6,5,1,1,7,4,1,3,8,0,1,2,1,3,10,Less than 20,Male,668.4
12/7/17,5,2,4,5,7,5,3,3,1,7,1,4,5,7,0,1,2,3,5,3,21 to 35,Female,682.4
12/7/17,5,1,5,7,10,3,8,5,1,10,6,8,10,7,0,0,2,8,7,8,51 or more,Male,759.7
12/7/17,2,3,10,7,10,5,2,1,1,4,1,5,1,7,0,2,2,3,3,10,21 to 35,Female,675.8
12/7/17,4,4,6,2,8,2,2,5,1,6,4,4,3,8,3,1,2,10,4,7,21 to 35,Female,686
12/7/17,1,1,1,0,0,3,1,1,1,4,1,6,5,9,7,0,2,4,0,10,21 to 35,Male,630.5
12/8/17,3,2,4,2,2,2,3,4,2,8,5,10,8,6,0,1,1,1,5,10,21 to 35,Male,657.9
12/8/17,4,4,1,3,6,8,3,4,1,7,2,3,2,9,0,4,2,10,1,10,36 to 50,Female,680.9
12/8/17,0,1,5,6,3,2,5,0,1,8,3,1,5,6,0,1,1,2,8,2,Less than 20,Male,635.7
12/8/17,3,4,2,3,6,10,2,3,2,3,1,10,2,7,5,7,2,6,2,8,36 to 50,Male,639.4
12/9/17,4,2,3,4,7,9,4,4,1,5,7,8,10,8,3,4,2,6,1,10,21 to 35,Male,712.3
12/9/17,4,4,6,3,3,7,3,2,2,8,2,8,0,6,10,6,2,10,1,7,36 to 50,Female,635.4
12/9/17,3,5,8,3,5,8,0,0,1,6,2,6,0,7,4,0,1,0,1,5,Less than 20,Female,619.9
12/9/17,0,5,2,4,10,7,4,3,2,8,3,6,5,7,5,5,2,10,7,5,21 to 35,Male,655.6
12/9/17,2,4,10,10,10,10,4,3,2,8,5,10,10,8,0,1,2,10,8,10,21 to 35,Male,741.6
12/9/17,4,5,6,5,1,10,5,4,1,3,2,4,1,5,0,10,2,5,0,2,21 to 35,Female,639.5
12/9/17,4,4,5,3,3,3,1,4,2,3,2,9,1,6,2,2,2,2,1,4,36 to 50,Male,627.1
12/10/17,3,1,2,10,6,10,2,3,2,9,1,5,10,6,0,4,2,8,4,10,36 to 50,Male,697.7
12/10/17,3,1,2,10,6,10,2,3,2,9,1,5,10,6,0,4,2,8,4,10,36 to 50,Male,697.7
12/10/17,1,2,3,6,5,3,3,5,2,4,1,3,3,7,7,5,2,3,3,5,21 to 35,Male,622.7
12/10/17,2,5,5,5,10,10,3,2,2,5,5,2,0,6,3,8,2,1,4,2,36 to 50,Female,622.3
12/10/17,4,5,10,3,3,10,2,5,2,4,5,5,10,5,10,2,2,6,3,7,51 or more,Female,663.5
12/10/17,3,2,10,9,2,7,5,1,2,9,1,4,5,8,8,0,1,3,3,10,36 to 50,Female,652
12/10/17,2,4,3,2,2,3,0,2,1,1,0,6,0,7,4,3,2,2,0,10,36 to 50,Male,613.1
12/11/17,4,2,0,4,4,10,6,3,1,10,10,3,4,6,10,0,1,5,10,10,21 to 35,Male,685.4
12/11/17,2,1,5,7,0,2,5,3,1,0,3,10,4,8,2,8,2,1,3,5,Less than 20,Male,651.5
12/11/17,3,3,5,10,7,10,3,1,1,1,8,5,5,7,10,7,2,3,5,4,Less than 20,Female,662.2
12/11/17,5,2,3,10,1,2,10,2,1,0,2,8,10,7,2,10,2,0,5,5,Less than 20,Female,667.9
12/11/17,4,1,10,10,4,1,10,2,1,1,4,3,5,9,2,1,2,10,5,4,Less than 20,Male,704.7
12/11/17,2,3,4,2,1,10,4,0,1,2,4,5,2,8,3,4,2,5,2,1,21 to 35,Female,633.5
12/11/17,4,3,10,10,3,10,6,1,2,5,5,10,10,7,0,1,2,10,3,7,21 to 35,Male,715.9
12/11/17,1,4,0,2,6,2,2,1,2,8,2,3,2,6,0,5,1,2,5,5,36 to 50,Female,590.2
12/11/17,5,3,5,4,10,10,1,1,1,7,3,5,5,8,5,2,2,10,4,7,21 to 35,Male,696.4
12/11/17,4,5,10,10,10,10,6,5,1,8,2,6,2,8,6,6,2,10,1,1,21 to 35,Female,700
12/12/17,1,5,0,4,4,3,1,1,2,8,1,3,2,5,10,3,1,5,0,1,36 to 50,Female,559.4
12/12/17,5,3,5,4,9,8,8,1,2,5,6,10,9,8,0,3,2,7,7,7,36 to 50,Female,711
12/12/17,2,5,10,5,2,1,0,5,1,5,2,2,0,6,5,10,2,1,1,1,21 to 35,Female,605.3
12/12/17,4,4,10,1,1,2,0,0,1,5,1,2,1,8,10,4,1,3,5,5,21 to 35,Male,597.2
12/12/17,3,2,5,2,2,1,6,0,1,3,4,5,5,8,5,5,1,1,3,7,21 to 35,Female,621.6
12/12/17,3,3,10,10,10,10,5,5,1,8,5,8,5,8,0,1,2,10,3,5,21 to 35,Female,744.6
12/12/17,3,3,5,4,0,10,1,0,2,2,1,7,3,8,0,1,2,6,0,1,21 to 35,Female,627.1
12/12/17,3,3,10,7,4,10,1,1,2,3,2,7,1,6,3,1,2,2,4,5,21 to 35,Male,648.8
12/13/17,1,5,1,5,7,10,2,5,1,9,2,1,10,6,5,1,2,10,2,10,Less than 20,Female,683.3
12/13/17,5,4,2,4,10,10,4,5,1,6,5,10,1,5,0,2,2,10,2,4,36 to 50,Female,705.3
12/13/17,1,2,1,6,4,10,4,2,2,1,1,10,1,5,2,0,1,3,1,4,36 to 50,Female,616.9
12/13/17,1,4,4,2,9,6,1,5,2,3,1,5,2,8,6,0,2,2,3,3,21 to 35,Female,626.7
12/13/17,5,3,2,10,5,4,5,4,2,7,3,5,0,8,0,5,2,8,0,4,36 to 50,Female,662.4
12/13/17,5,3,10,6,6,10,6,4,1,9,5,10,4,7,2,3,2,10,10,10,36 to 50,Male,751.6
12/13/17,3,3,7,10,3,5,4,5,1,8,3,8,3,7,3,3,2,3,4,6,21 to 35,Female,691.7
12/13/17,3,4,10,2,6,4,4,5,1,8,1,7,0,9,0,2,1,10,1,10,21 to 35,Female,680
12/14/17,4,2,5,6,2,1,2,1,2,8,3,10,5,9,7,2,2,10,10,4,21 to 35,Female,670.4
12/14/17,1,4,10,3,0,6,4,0,2,10,2,9,10,9,5,1,2,6,0,7,21 to 35,Male,656.6
12/14/17,5,3,10,4,10,10,10,3,2,10,2,7,0,7,0,3,1,3,5,10,36 to 50,Male,691.5
12/14/17,2,1,0,2,1,9,2,2,1,5,1,1,0,7,0,5,1,1,0,4,21 to 35,Female,603.6
12/14/17,3,3,8,3,4,8,5,2,2,5,5,5,5,6,0,2,1,3,2,3,21 to 35,Female,638.2
12/14/17,5,3,10,8,10,10,7,1,1,6,3,4,10,7,0,0,2,8,6,3,36 to 50,Male,730
12/14/17,1,4,6,8,5,6,4,1,1,6,3,6,1,7,0,2,2,6,5,9,21 to 35,Female,676
12/15/17,3,3,6,6,10,10,8,5,2,7,6,7,10,6,0,4,2,10,2,7,36 to 50,Female,718.5
12/15/17,3,1,6,10,10,8,10,5,1,7,3,5,10,6,0,1,2,10,6,5,51 or more,Female,748.7
12/15/17,3,4,7,5,4,8,6,2,2,4,4,9,1,8,0,2,2,10,4,5,36 to 50,Female,675.1
12/15/17,4,3,10,5,4,10,4,5,1,6,3,5,1,8,3,3,2,6,1,4,21 to 35,Female,687.9
12/15/17,4,3,5,6,8,6,8,3,1,7,4,4,10,7,2,4,1,4,7,5,36 to 50,Female,687.5
12/16/17,5,4,6,10,10,10,5,5,1,7,1,10,10,7,10,0,2,10,10,6,51 or more,Female,741.4
12/16/17,2,1,6,2,4,4,4,1,1,7,9,9,3,8,0,1,1,10,2,8,Less than 20,Male,681.9
12/16/17,3,5,2,2,3,10,1,0,2,2,2,3,1,7,0,7,2,3,1,4,51 or more,Male,597.2
12/17/17,2,3,10,3,10,3,3,5,1,10,4,3,3,6,0,4,2,5,3,7,51 or more,Female,688.8
12/18/17,3,5,4,4,10,3,5,5,1,8,1,6,7,7,3,0,2,3,5,3,Less than 20,Male,681.1
12/18/17,0,1,5,7,5,7,6,0,1,8,3,4,3,8,0,3,2,4,4,4,Less than 20,Male,670.7
12/18/17,3,4,0,1,0,8,6,1,1,4,4,3,5,5,7,4,1,4,5,0,Less than 20,Female,603.6
12/18/17,2,3,10,10,1,5,2,1,1,0,4,5,7,8,7,4,1,10,2,2,21 to 35,Female,640.3
12/18/17,1,1,5,5,4,10,4,1,1,2,7,2,1,6,0,2,2,1,2,2,Less than 20,Male,649.5
12/18/17,5,3,10,10,7,6,10,5,1,8,10,9,2,8,10,8,2,10,3,10,Less than 20,Female,732.9
12/18/17,3,3,8,5,8,7,5,5,1,6,4,5,2,7,4,4,2,6,3,10,21 to 35,Female,696.2
12/18/17,3,0,6,4,5,7,9,0,1,9,2,9,3,8,0,2,2,5,3,2,Less than 20,Male,693.8
12/19/17,3,3,0,5,5,10,3,5,1,9,3,5,6,6,0,7,2,6,1,1,36 to 50,Female,670.5
12/19/17,3,2,8,8,3,5,4,3,1,2,1,8,3,5,0,0,2,10,2,2,21 to 35,Female,681.1
12/19/17,1,1,2,10,10,10,3,5,2,8,3,2,5,9,0,2,2,10,4,10,51 or more,Female,706.2
12/19/17,5,0,10,5,10,3,5,2,2,4,3,2,0,8,0,0,2,4,10,10,21 to 35,Female,695.8
12/19/17,3,2,10,6,10,5,4,1,1,8,2,4,0,8,3,1,2,2,2,10,36 to 50,Female,684.3
12/20/17,3,4,10,4,10,3,5,0,1,5,4,4,2,7,0,0,2,10,6,7,21 to 35,Male,690.9
12/21/17,2,2,2,3,4,2,1,2,1,5,1,3,5,6,0,2,1,3,5,10,21 to 35,Male,634.4
12/21/17,4,3,0,5,2,2,1,0,2,2,1,6,2,6,4,6,2,4,2,8,36 to 50,Male,602.7
12/21/17,5,4,5,6,2,4,10,5,1,2,1,5,1,6,0,0,1,10,2,10,51 or more,Male,675.6
12/21/17,2,2,10,5,10,10,7,5,1,0,8,10,2,8,0,7,1,7,2,1,36 to 50,Male,688.9
12/22/17,5,1,10,6,6,10,10,5,1,8,2,2,10,6,0,1,2,10,4,10,36 to 50,Male,751.5
12/23/17,2,0,4,3,1,8,4,4,1,8,1,6,3,7,0,1,1,9,8,4,Less than 20,Male,677.7
12/23/17,1,4,1,10,5,10,2,0,2,6,0,10,0,6,2,1,1,1,0,2,21 to 35,Male,605.2
12/24/17,5,3,5,10,10,5,10,5,2,10,5,10,8,6,0,1,2,8,6,10,51 or more,Female,744.6
12/24/17,3,1,10,6,10,6,1,3,1,8,0,6,0,7,2,0,2,6,6,2,51 or more,Female,693
12/24/17,5,5,10,10,10,5,10,5,1,7,1,1,1,9,5,1,1,7,2,10,36 to 50,Female,694.1
12/25/17,5,4,7,10,10,6,6,0,1,6,2,10,5,7,5,1,2,10,2,7,21 to 35,Female,707.4
12/25/17,3,1,1,7,9,4,7,2,2,8,3,10,3,5,0,3,2,4,3,6,21 to 35,Female,674.7
12/25/17,1,2,0,4,4,2,2,2,1,5,4,1,2,8,0,2,2,3,2,7,Less than 20,Female,637.8
12/25/17,1,3,2,3,10,10,5,4,2,5,0,2,2,7,0,10,2,10,0,1,51 or more,Female,632.7
12/25/17,5,5,4,6,9,10,7,3,2,8,5,10,10,6,10,6,1,7,9,7,51 or more,Female,680
12/25/17,5,5,4,6,9,10,7,3,2,8,5,10,10,6,10,6,1,7,9,7,51 or more,Female,680
12/26/17,1,5,2,8,4,10,4,0,2,3,2,10,1,6,2,1,1,1,0,2,21 to 35,Male,601.8
12/26/17,1,4,5,5,10,2,2,1,1,0,1,2,0,7,0,1,1,1,2,2,21 to 35,Male,603.8
12/26/17,1,4,5,5,10,2,2,1,1,0,1,2,0,7,0,1,1,1,2,2,21 to 35,Male,603.8
12/26/17,5,4,3,10,6,10,5,5,2,3,5,6,3,4,3,5,1,5,1,7,21 to 35,Female,651.6
12/27/17,1,4,10,6,7,3,8,2,1,8,4,2,3,8,1,2,1,5,8,5,21 to 35,Female,668.6
12/27/17,1,3,10,5,10,4,4,2,1,8,1,10,0,9,0,3,1,1,7,4,Less than 20,Female,667
12/27/17,2,4,2,1,3,4,1,1,1,7,1,1,0,7,0,2,1,2,1,5,36 to 50,Female,598.5
12/27/17,3,1,0,4,1,2,9,0,1,4,0,1,3,6,0,0,1,3,1,10,Less than 20,Male,627.2
12/28/17,1,3,5,4,3,8,3,5,1,7,6,2,1,8,0,5,2,5,7,6,36 to 50,Female,675.4
12/28/17,5,1,1,2,6,7,6,5,2,8,3,9,1,5,0,1,2,7,4,10,51 or more,Male,693.2
12/28/17,2,3,0,5,3,8,0,0,2,2,2,5,0,7,0,10,1,5,2,10,36 to 50,Male,592.5
12/28/17,0,1,3,9,10,2,2,5,1,4,4,2,2,8,0,0,1,3,2,10,21 to 35,Male,663.5
12/28/17,2,1,5,5,3,4,3,5,1,7,4,4,2,8,0,0,2,3,3,7,21 to 35,Male,682.6
12/28/17,3,5,2,10,4,10,2,5,1,10,2,10,0,7,0,10,2,10,1,10,36 to 50,Female,690.4
12/29/17,3,1,1,5,2,4,0,5,1,10,0,2,10,8,0,2,2,3,0,10,51 or more,Male,677.1
12/29/17,3,3,4,4,1,2,3,0,1,4,0,5,2,8,0,2,2,1,1,3,21 to 35,Female,625
12/29/17,3,5,3,9,6,7,4,4,2,7,3,9,2,5,5,3,2,4,4,2,51 or more,Male,650.7
12/29/17,1,4,1,4,2,3,2,3,1,6,0,3,3,9,0,3,2,6,0,3,36 to 50,Female,629.9
12/29/17,2,5,1,3,5,3,1,1,2,6,2,4,2,7,1,10,2,10,0,7,51 or more,Female,607.6
12/29/17,5,0,2,5,10,5,10,5,1,8,8,1,10,8,0,0,2,9,6,10,21 to 35,Male,753.4
12/29/17,2,1,2,5,10,10,5,1,1,10,2,10,5,6,0,0,2,10,3,7,21 to 35,Male,715.7
12/30/17,2,5,1,5,3,2,1,4,1,4,0,3,5,7,4,0,2,3,0,1,51 or more,Female,619.3
12/30/17,2,3,4,4,3,3,4,2,1,7,4,6,2,9,5,3,1,6,4,6,21 to 35,Female,642.4
12/31/17,2,3,4,10,2,10,4,1,2,1,2,7,2,7,0,1,1,2,1,6,21 to 35,Female,626.9
12/31/17,5,2,4,2,0,10,6,2,2,6,1,10,1,8,0,4,1,5,4,9,21 to 35,Female,653.2
12/31/17,5,3,10,9,4,7,8,5,1,9,4,9,3,8,0,2,2,10,6,8,36 to 50,Male,746.5
12/31/17,5,3,10,9,4,7,8,5,1,9,4,9,3,8,0,2,2,10,6,8,36 to 50,Male,746.5
12/31/17,2,3,3,4,10,7,3,2,2,7,2,2,10,7,10,7,2,8,3,4,36 to 50,Male,639.5
1/1/18,2,0,5,3,4,3,2,0,2,4,1,2,0,7,0,1,1,5,2,10,36 to 50,Male,615.7
1/1/18,1,3,3,4,6,4,5,3,2,0,1,1,1,8,0,1,2,10,1,10,51 or more,Male,639.5
1/1/18,1,5,8,4,7,10,6,5,2,9,1,5,5,6,0,1,2,8,1,7,21 to 35,Female,679
1/1/18,2,3,10,10,10,10,5,3,2,8,3,4,2,6,8,1,1,9,2,10,21 to 35,Female,672
1/2/18,1,2,6,5,4,5,4,3,1,5,4,6,5,3,3,6,1,3,3,4,51 or more,Female,634.4
1/2/18,4,4,9,9,9,8,8,4,1,8,9,9,9,9,9,9,2,9,9,1,36 to 50,Male,728
1/2/18,3,5,5,3,10,2,0,5,2,5,3,10,1,5,0,6,2,0,2,2,36 to 50,Female,628.8
1/2/18,5,2,10,6,10,10,6,2,2,10,5,9,3,6,0,5,2,7,6,5,36 to 50,Male,713.8
1/3/18,5,3,1,2,10,5,2,3,1,10,2,10,2,7,8,4,1,4,6,8,36 to 50,Female,661.5
1/3/18,2,3,2,3,4,4,1,3,1,1,0,2,1,7,4,4,1,1,0,2,21 to 35,Female,586.8
1/3/18,2,1,2,2,2,3,1,0,1,8,2,2,5,8,0,1,1,1,1,7,21 to 35,Male,622.7
1/3/18,3,0,1,4,7,1,3,5,2,1,2,1,0,7,0,0,1,10,3,7,51 or more,Female,635.9
1/4/18,5,2,6,5,10,10,3,5,1,8,6,10,2,6,0,5,2,8,4,10,51 or more,Female,732.7
1/5/18,3,3,4,6,10,10,7,4,2,9,7,5,6,6,10,2,2,10,8,5,51 or more,Male,697.7
1/6/18,5,1,10,6,3,3,5,1,1,8,8,2,5,6,0,1,2,1,8,10,21 to 35,Male,705.6
1/7/18,4,1,7,10,9,10,1,5,1,8,6,3,5,8,0,1,2,8,8,10,36 to 50,Male,747
1/7/18,5,2,10,8,1,3,3,0,1,1,5,6,0,8,0,0,2,5,5,5,21 to 35,Male,676.2
1/7/18,2,3,10,4,3,5,4,1,1,3,2,3,2,8,10,5,2,8,1,3,21 to 35,Female,633.1
1/7/18,3,2,2,5,1,3,3,2,1,2,1,3,1,4,5,2,1,2,3,2,36 to 50,Male,598.3
1/7/18,5,2,10,5,1,4,6,0,1,3,5,6,1,8,0,1,2,5,5,4,21 to 35,Male,679.6
1/7/18,3,2,5,0,0,3,3,0,1,2,0,1,0,7,0,1,1,2,0,4,21 to 35,Female,593.4
1/8/18,4,3,8,5,7,3,8,4,2,5,5,4,4,6,10,4,2,8,5,10,51 or more,Male,672
1/8/18,5,5,2,5,10,5,1,5,1,5,0,6,0,8,2,1,2,10,6,5,21 to 35,Female,683
1/9/18,1,4,10,1,0,1,3,0,1,2,1,5,5,7,1,0,1,0,2,2,21 to 35,Male,601
1/9/18,4,0,10,10,10,10,6,0,2,8,10,5,1,7,0,0,2,0,10,5,36 to 50,Male,716.6
1/9/18,1,3,8,6,10,3,3,3,2,6,0,5,0,9,6,7,2,3,0,4,21 to 35,Male,625.2
1/9/18,3,3,6,7,10,10,7,2,2,8,3,8,5,5,0,3,2,7,2,10,36 to 50,Male,698.1
1/9/18,4,5,3,3,8,6,1,3,1,6,5,1,0,7,0,7,1,8,2,9,21 to 35,Female,641
1/9/18,4,5,3,3,8,6,1,3,1,6,5,1,0,7,0,7,1,8,2,9,21 to 35,Female,641
1/10/18,3,0,0,1,5,2,1,5,1,7,5,10,10,7,10,0,1,4,8,6,21 to 35,Female,670
1/11/18,4,3,1,4,5,10,5,2,1,4,4,1,2,10,0,3,1,4,4,10,Less than 20,Female,660.3
1/11/18,0,4,0,4,0,1,0,0,2,0,0,2,0,5,10,0,2,2,0,1,21 to 35,Male,540.5
1/12/18,1,4,0,2,1,1,3,0,1,3,1,1,2,8,4,2,2,1,1,6,21 to 35,Female,593.6
1/13/18,3,1,6,3,3,4,2,0,2,9,7,2,2,8,0,0,2,10,1,8,51 or more,Female,663.5
1/14/18,2,3,3,2,10,1,2,1,2,4,2,4,1,5,7,4,1,2,1,4,36 to 50,Female,580
1/14/18,1,0,10,1,10,10,3,5,1,7,2,7,5,6,0,1,2,2,5,10,Less than 20,Male,715.1
1/14/18,1,4,3,10,6,8,5,2,2,3,2,8,5,6,2,4,2,10,4,4,36 to 50,Male,659.2
1/15/18,1,3,8,3,7,4,4,5,2,3,0,7,1,6,5,0,2,6,6,9,21 to 35,Female,657.3
1/15/18,3,1,5,8,7,8,10,5,1,6,3,8,5,7,2,2,1,2,1,9,Less than 20,Female,698.5
1/15/18,2,5,4,3,7,6,2,0,2,8,7,4,1,7,0,1,2,2,6,3,51 or more,Female,636.5
1/16/18,4,3,3,8,5,10,10,5,2,9,6,6,8,7,10,1,2,4,7,7,51 or more,Female,701.5
1/17/18,4,1,6,8,4,8,7,2,1,7,2,6,3,8,5,1,2,8,3,5,21 to 35,Female,698.3
1/17/18,4,4,10,4,0,5,6,0,1,3,2,6,0,6,0,3,2,8,1,10,21 to 35,Female,662.2
1/17/18,1,1,10,10,3,10,5,2,1,2,1,8,10,5,0,2,2,5,3,10,Less than 20,Male,706.6
1/18/18,4,2,5,4,5,10,5,3,1,10,4,10,4,7,0,6,2,5,2,8,36 to 50,Female,705.7
1/19/18,1,4,10,5,10,6,8,4,2,4,5,4,10,8,5,2,2,7,4,10,51 or more,Male,692.8
1/19/18,5,2,3,5,10,10,10,1,1,7,3,3,2,4,10,0,2,10,3,10,Less than 20,Male,695.2
1/20/18,4,2,2,5,4,10,3,2,1,8,4,7,1,6,0,2,2,6,9,7,51 or more,Female,696.4
1/20/18,2,4,5,4,4,10,1,2,1,6,2,4,7,7,0,1,2,2,3,3,Less than 20,Male,660.3
1/20/18,5,2,10,2,5,5,2,5,2,10,2,10,2,8,0,0,2,7,1,10,36 to 50,Female,700.8
1/20/18,1,2,10,3,7,5,5,1,1,5,4,4,3,8,10,2,2,5,1,4,21 to 35,Female,652
1/20/18,5,3,2,10,7,10,7,5,2,6,3,8,1,7,7,5,2,10,3,3,51 or more,Female,681.5
1/20/18,5,4,10,7,3,10,3,1,1,7,1,8,1,6,0,3,1,6,1,5,21 to 35,Female,664.3
1/22/18,2,1,5,4,3,6,3,1,1,3,5,1,4,8,3,2,2,7,4,5,21 to 35,Female,659.9
1/22/18,1,5,4,3,8,4,2,1,2,4,1,3,0,7,10,10,2,0,2,7,Less than 20,Female,578.5
1/22/18,2,1,1,3,2,5,10,5,2,5,1,10,3,7,0,1,2,10,4,10,51 or more,Male,687
1/22/18,0,4,1,5,8,10,2,4,2,1,4,6,5,6,0,8,2,6,2,0,21 to 35,Female,628.2
1/22/18,0,4,1,5,8,10,2,2,2,1,2,6,5,7,0,7,2,6,2,0,21 to 35,Female,621.6
1/22/18,4,2,10,5,3,7,2,3,2,7,5,4,2,8,0,1,2,6,8,4,21 to 35,Female,682.6
1/22/18,0,4,0,5,4,10,1,0,1,7,0,7,4,5,0,0,1,1,0,0,21 to 35,Female,607.8
1/22/18,4,2,5,2,5,5,3,0,1,4,4,7,4,7,0,6,2,7,2,10,21 to 35,Male,671.1
1/23/18,0,4,0,5,4,10,1,0,1,7,0,7,4,5,0,0,1,1,0,0,21 to 35,Female,607.8
1/23/18,3,1,9,3,10,3,1,0,2,1,1,3,1,7,0,1,2,3,3,4,36 to 50,Male,634.6
1/23/18,3,1,8,2,5,2,1,0,2,1,1,4,0,7,0,1,2,3,2,3,36 to 50,Male,617.8
1/23/18,1,3,7,7,4,8,1,5,1,7,2,7,5,5,8,2,2,4,4,6,21 to 35,Female,670.7
1/24/18,5,2,8,8,2,10,7,3,2,4,2,10,3,8,10,5,2,6,4,3,Less than 20,Female,670.2
1/24/18,4,1,2,6,7,6,1,2,1,4,5,7,3,8,4,1,1,2,4,4,Less than 20,Female,656
1/24/18,5,1,2,9,8,7,6,2,1,5,2,7,2,8,0,1,2,6,4,6,Less than 20,Female,705.3
1/24/18,2,2,10,10,10,10,5,2,2,10,10,7,2,7,0,6,2,6,3,7,Less than 20,Female,708.5
1/24/18,1,1,1,5,2,10,6,1,1,5,2,7,8,7,0,1,1,5,1,6,Less than 20,Male,659.2
1/24/18,3,4,2,5,7,10,3,2,2,3,0,10,0,8,10,4,2,3,1,2,21 to 35,Male,619.2
1/24/18,3,3,9,2,3,10,4,2,1,8,6,10,10,6,4,1,2,10,10,8,21 to 35,Female,725.9
1/24/18,1,4,4,4,2,5,2,1,1,7,2,6,1,8,10,5,2,2,1,4,21 to 35,Male,613.3
1/25/18,4,3,1,7,10,4,3,5,2,7,3,8,0,6,7,1,1,1,2,10,36 to 50,Female,642.2
1/25/18,3,1,10,3,1,10,3,0,1,5,10,8,1,7,0,0,2,3,4,5,36 to 50,Female,690
1/26/18,5,4,7,3,4,5,3,0,2,10,7,10,10,8,0,0,2,4,8,10,51 or more,Female,702.5
1/26/18,5,1,8,6,5,5,5,5,1,9,5,10,5,8,0,1,2,4,3,6,51 or more,Female,728
1/26/18,4,4,7,5,4,10,5,3,1,2,1,6,1,8,5,1,2,4,1,10,36 to 50,Female,672.8
1/26/18,1,4,5,1,7,10,2,5,2,8,2,2,0,7,5,4,2,2,0,3,21 to 35,Female,620.8
1/27/18,3,2,8,10,10,4,4,5,1,8,5,6,3,7,2,4,2,7,9,10,36 to 50,Female,728.7
1/27/18,2,5,4,5,10,10,8,1,1,6,6,8,3,7,0,1,2,6,9,5,36 to 50,Male,703.6
1/28/18,1,5,10,10,7,10,3,5,2,2,0,1,2,6,7,2,2,10,1,1,36 to 50,Female,640.8
1/28/18,2,2,5,3,10,5,2,3,1,5,3,2,5,8,0,1,2,6,5,7,51 or more,Male,683.9
1/29/18,1,2,5,10,10,10,3,2,2,2,2,4,5,7,4,1,2,4,4,3,21 to 35,Female,658.6
1/29/18,5,2,4,10,10,10,5,5,1,5,6,10,5,8,1,10,2,5,1,5,36 to 50,Female,716.1
1/29/18,4,3,3,4,2,5,3,2,1,3,1,7,0,5,5,1,2,6,2,4,21 to 35,Male,640.1
1/30/18,3,1,3,9,5,10,4,4,1,9,5,4,5,8,9,6,1,5,8,10,36 to 50,Female,686
1/31/18,3,5,2,5,10,6,1,1,2,5,8,9,1,7,5,0,1,10,0,1,51 or more,Female,629
1/31/18,3,1,4,4,5,6,5,5,1,6,1,4,7,7,10,3,1,7,4,7,21 to 35,Male,662
1/31/18,3,2,5,5,3,5,6,0,1,8,2,4,3,8,0,2,2,5,3,3,21 to 35,Female,665.6
1/31/18,2,2,5,5,8,10,5,5,2,4,4,5,3,8,0,2,1,5,2,5,21 to 35,Female,660.7
1/31/18,5,0,10,7,4,6,3,3,1,6,5,10,10,6,4,0,2,7,7,10,36 to 50,Male,739.5
1/31/18,5,4,10,10,6,10,4,0,1,5,3,2,0,7,0,3,1,6,4,0,36 to 50,Female,658.2
2/1/18,4,3,10,10,10,5,7,5,1,8,5,10,10,7,5,1,1,10,6,10,21 to 35,Male,741.4
2/1/18,2,2,10,10,10,10,10,5,2,6,10,4,10,6,0,0,1,5,8,10,21 to 35,Male,731.5
2/1/18,1,1,7,5,10,4,5,5,1,9,1,2,1,9,4,4,2,3,5,7,21 to 35,Female,682.4
2/1/18,2,2,6,3,3,6,0,5,2,4,1,8,0,6,8,1,2,5,1,10,36 to 50,Male,638.8
2/1/18,3,2,4,8,3,6,3,5,1,8,2,9,2,8,0,1,2,3,3,9,21 to 35,Female,698.9
2/1/18,5,3,10,8,10,6,7,5,2,9,6,9,5,7,1,2,2,9,6,10,21 to 35,Male,739.5
2/1/18,2,3,2,3,1,7,2,5,1,5,1,2,1,7,0,1,1,2,2,10,21 to 35,Female,634.4
2/1/18,3,4,5,10,10,10,10,5,1,9,3,6,5,7,0,0,1,10,3,10,21 to 35,Male,727
2/1/18,4,4,10,5,10,5,1,5,1,8,0,5,0,8,5,9,2,3,3,7,51 or more,Female,667.5
2/1/18,2,1,10,5,10,10,9,5,2,10,5,5,3,8,2,1,2,10,8,10,21 to 35,Female,737.2
2/1/18,2,3,3,4,10,3,0,5,1,2,1,3,0,8,0,10,1,2,1,10,21 to 35,Female,622.9
2/2/18,0,5,0,3,2,2,2,0,2,7,0,4,1,9,0,1,1,4,0,8,21 to 35,Female,582.5
2/2/18,2,4,2,4,2,6,2,0,2,8,3,5,10,7,0,4,2,3,1,0,36 to 50,Male,623.1
2/2/18,2,2,1,3,4,10,0,1,1,8,0,1,1,7,6,2,2,5,1,8,36 to 50,Female,635.9
2/2/18,0,3,5,6,3,4,1,0,1,6,3,2,2,7,4,6,1,10,1,6,21 to 35,Male,614
